mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.clicked_image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus,participant,session,date,expName,psychopyVersion,OS,frameRate
0.004748264,0.049639757,1,0,0,1.0044,image,,0,0,0,18,1,stimuli copy/jordan-graff-87111nn8z_w-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.000798611,0.000707465,1,0,0,1.2806,image,,0,1,1,20,1,stimuli copy/long-truong-vRepMA0VQ54-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.043797743,0.034283854,1,0,0,1.2315,image,,0,2,2,0,1,stimuli copy/aaron-burden-xNsoHwvoHnY-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.202699653,-0.101341146,1,0,0,1.4645,image,,0,3,3,13,1,stimuli copy/gritt-zheng-K88BVN6yMrU-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.011857639,-0.026983507,1,0,0,1.4488,image,,0,4,4,9,1,stimuli copy/dave-hoefler-oi65oz2xNag-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.004835069,-0.025954861,1,0,0,1.0487,image,,0,5,5,25,1,stimuli copy/michel-kimkongrath-EWpsHYyDL34-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.063802083,-0.007443576,1,0,0,1.2648,image,,0,6,6,10,1,stimuli copy/diego-ph-xW42e724p00-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.080147569,0.108702257,1,0,0,1.1984,image,,0,7,7,6,1,stimuli copy/daniel-mirlea-w4lzk2_Yasc-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.000182292,0.091892361,1,0,0,1.1473,image,,0,8,8,26,1,stimuli copy/mwangi-gatheca-hvvNY6b8pE0-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.111523438,0.129305556,1,0,0,1.1154,image,,0,9,9,4,1,stimuli copy/chris-leipelt-fqoHScXjiW4-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.065247396,0.046705729,1,0,0,1.2488,image,,0,10,10,22,1,stimuli copy/marek-mucha-PfmNfCXcrdw-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.003233507,-0.110381944,1,0,0,1.1329,image,,0,11,11,17,1,stimuli copy/jared-rice-WbOn78k-ywU-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.033211806,-0.073980035,1,0,0,1.0333,image,,0,12,12,12,1,stimuli copy/eberhard-grossgasteiger-fTlXjG24mQ0-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.002443576,0.100039062,1,0,0,1.0663,image,,0,13,13,1,1,stimuli copy/alexandre-chambon-ADqQgiStp4c-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.008858507,0.024444444,1,0,0,1.0148,image,,0,14,14,14,1,stimuli copy/jack-b-JYZYRF0j_Uc-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.067743056,-0.042595486,1,0,0,0.9161,image,,0,15,15,3,1,stimuli copy/arjun-kapoor-Om3JbZp3CCo-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.106957465,0.073723958,1,0,0,1.182,image,,0,16,16,19,1,stimuli copy/library-of-congress-VFTxZaIsDAs-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.147738715,-0.112122396,1,0,0,1.1492,image,,0,17,17,29,1,stimuli copy/ryan-wu-9R5FnAn5tYM-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.08093316,0.011024306,1,0,0,1.0488,image,,0,18,18,28,1,stimuli copy/ori-song-eK2YZq4a0fU-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.051640625,-0.121167535,1,0,0,1.1479,image,,0,19,19,24,1,stimuli copy/max-saeling-ymfYqeKN-FU-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.034357639,0.066961806,1,0,0,1.1321,image,,0,20,20,16,1,stimuli copy/james-haworth-Hm7BtNRT6eE-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.01874566,0.140008681,1,0,0,1.2662,image,,0,21,21,5,1,stimuli copy/chuttersnap-6ELMRvIuJ1g-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.05562934,0.054023438,1,0,0,0.999,image,,0,22,22,7,1,stimuli copy/daniela-cuevas-t7YycgAoVSw-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.036636285,-0.068828125,1,0,0,0.8326,image,,0,23,23,21,1,stimuli copy/mae-mu-KXq1wGn_OXI-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.155737847,0.107686632,1,0,0,1.4159,image,,0,24,24,30,1,stimuli copy/samuel-clara-HkZVyO9l_Ig-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.153107639,-0.037456597,1,0,0,0.9498,image,,0,25,25,11,1,stimuli copy/drew-farwell-ScLYGfuCqQg-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.065030382,0.00344184,1,0,0,0.9149,image,,0,26,26,2,1,stimuli copy/anthony-intraversato-xr43RescWSA-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.105112847,0.054123264,1,0,0,1.0495,image,,0,27,27,8,1,stimuli copy/darya-sev-QRdX9dO8poY-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.025421007,0.006232639,1,0,0,1.0323,image,,0,28,28,15,1,stimuli copy/jake-remy-QBAMncfwXr8-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
0.010820313,0.103993056,1,0,0,0.8159,image,,0,29,29,23,1,stimuli copy/mathew-schwartz-3z56aMRpjJ0-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
-0.020412326,0.143016493,1,0,0,0.8975,image,,0,30,30,27,1,stimuli copy/natalya-letunova-eCfCIwtKdsg-unsplash.jpeg,o,001,2022-04-17_05h06.13.319,9.60trial3,2021.2.3,MacIntel,60.0024001
